NSC,mean_log_IC50,CELL_NAME
757441,-4,RXF 393
757441,-4.28755,SF-268
757441,-4.2182,SF-295
757441,-4.73905,SF-539
757441,-4.3506,SK-MEL-2
757441,-4.0845,SK-MEL-28
757441,-4.8705,SK-MEL-5
757441,-4.0053,SK-OV-3
757441,-4.795,SN12C
757441,-4,SNB-19
757441,-4.0746,SNB-75
757441,-4.5586,SW-620
757441,-4.84965,T-47D
757441,-4,TK-10
757441,-4.6098,U251
757441,-4.03625,UACC-257
757441,-4.6981,UACC-62
757441,-4.425,UO-31
757804,-5.7127,786-0
757804,-4.5191,A498
757804,-5.7919,A549/ATCC
757804,-5.60255,ACHN
757804,-4.51465,BT-549
757804,-5.1744,CAKI-1
757804,-6.4499,CCRF-CEM
757804,-4.9807,COLO 205
757804,-5.65,DU-145
757804,-4.301,EKVX
757804,-5.3151,HCC-2998
757804,-5.53875,HCT-116
757804,-4.789,HCT-15
757804,-6.1256,HL-60(TB)
757804,-5.6871,HOP-62
757804,-4.301,HOP-92
757804,-4.3977,HS 578T
757804,-5.03935,HT29
757804,-4.75115,IGROV1
757804,-5.60675,K-562
757804,-5.2659,KM12
757804,-6.02085,LOX IMVI
757804,-5.5887,M14
757804,-4.5429,MALME-3M
757804,-6.29305,MCF7
757804,-4.5577,MDA-MB-231/ATCC
757804,-4.90635,MDA-MB-435
757804,-6.61925,MOLT-4
757804,-5.0961,NCI-H226
757804,-5.6239,NCI-H23
757804,-4.301,NCI-H322M
757804,-6.8207,NCI-H460
757804,-5.2233,NCI-H522
757804,-4.49715,NCI/ADR-RES
757804,-4.79885,OVCAR-3
757804,-4.301,OVCAR-4
757804,-4.39355,OVCAR-5
757804,-5.4662,OVCAR-8
757804,-4.301,PC-3
757804,-5.6521,RPMI-8226
757804,-4.76265,RXF 393
757804,-5.4872,SF-268
757804,-5.7548,SF-295
757804,-5.72195,SF-539
757804,-4.3611,SK-MEL-2
757804,-5.0825,SK-MEL-28
757804,-5.7349,SK-MEL-5
757804,-5.1587,SK-OV-3
757804,-5.73685,SN12C
757804,-5.7286,SNB-19
757804,-4.64825,SNB-75
757804,-6.83605,SR
757804,-5.78585,SW-620
757804,-5.15525,T-47D
757804,-4.7682,TK-10
757804,-5.8467,U251
757804,-4.301,UACC-257
757804,-5.46355,UACC-62
757804,-4.6267,UO-31
758230,-7.3625,786-0
758230,-4.01515,A498
758230,-7.9964,A549/ATCC
758230,-7.9621,ACHN
758230,-4,BT-549
758230,-5.7664,CAKI-1
758230,-6.8122,CCRF-CEM
758230,-7.1907,COLO 205
758230,-7.1322,DU-145
758230,-4,EKVX
758230,-8,HCC-2998
758230,-7.24435,HCT-116
758230,-5.65325,HCT-15
758230,-5.37335,HL-60(TB)
758230,-6.8533,HOP-62
758230,-4,HOP-92
758230,-4,HS 578T
758230,-6.42855,HT29
758230,-4.29915,IGROV1
758230,-6.54535,K-562
758230,-5.42865,KM12
758230,-7.65325,LOX IMVI
758230,-7.10365,M14
758230,-4,MALME-3M
758230,-7.92465,MCF7
758230,-4,MDA-MB-231/ATCC
758230,-5.8665,MDA-MB-435
758230,-5.55835,MOLT-4
758230,-6.8033,NCI-H226
758230,-6.31465,NCI-H23
758230,-4,NCI-H322M
758230,-8,NCI-H460
758230,-6.17955,NCI-H522
758230,-6.048,NCI/ADR-RES
758230,-4.99,OVCAR-3
758230,-4,OVCAR-4
758230,-4,OVCAR-5
758230,-7.2121,OVCAR-8
758230,-4.4146,PC-3
758230,-4.71965,RPMI-8226
758230,-4.39665,RXF 393
758230,-7.5559,SF-268
758230,-7.94055,SF-295
758230,-7.4838,SF-539
758230,-4,SK-MEL-2
758230,-5.20825,SK-MEL-28
758230,-7.2662,SK-MEL-5
758230,-4.6655,SK-OV-3
758230,-7.7393,SN12C
758230,-5.98175,SNB-19
758230,-4.7863,SNB-75
758230,-5.5528,SR
758230,-5.261,SW-620
758230,-4,T-47D
758230,-4,TK-10
758230,-7.00865,U251
758230,-4,UACC-257
758230,-7.11415,UACC-62
758230,-7.3921,UO-31
758423,-6.5145,786-0
758423,-5.7637,A498
758423,-7.2603,A549/ATCC
758423,-7.064,ACHN
758423,-5.73085,BT-549
758423,-6.11735,CAKI-1
758423,-7.1136,CCRF-CEM
758423,-5.91815,COLO 205
758423,-6.8331,DU-145
758423,-5.4642,EKVX
758423,-5.9944,HCC-2998
758423,-6.30175,HCT-116
758423,-6.10705,HCT-15
758423,-7.2584,HL-60(TB)
758423,-6.609,HOP-62
758423,-5.3278,HOP-92
758423,-5.0207,HS 578T
758423,-6.20685,HT29
758423,-5.71435,IGROV1
758423,-6.2711,K-562
758423,-6.0856,KM12
758423,-6.7998,LOX IMVI
758423,-6.39325,M14
758423,-5.721,MALME-3M
758423,-6.9571,MCF7
758423,-5.5936,MDA-MB-231/ATCC
758423,-5.5926,MDA-MB-435
758423,-7.60505,MOLT-4
758423,-6.4982,NCI-H226
758423,-6.3306,NCI-H23
758423,-5.4014,NCI-H322M
758423,-7.86465,NCI-H460
758423,-6.1526,NCI-H522
758423,-5.468,NCI/ADR-RES
758423,-5.7746,OVCAR-3
758423,-5.59455,OVCAR-4
758423,-5.5488,OVCAR-5
758423,-6.43425,OVCAR-8
758423,-5.4683,PC-3
758423,-6.0883,RPMI-8226
758423,-5.65015,RXF 393
758423,-6.1141,SF-268
758423,-6.89035,SF-295
758423,-6.35715,SF-539
758423,-5.44625,SK-MEL-2
758423,-5.73705,SK-MEL-28
758423,-6.6398,SK-MEL-5
758423,-6.15045,SK-OV-3
758423,-6.8084,SN12C
758423,-6.3429,SNB-19
758423,-5.8046,SNB-75
758423,-7.51345,SR
758423,-6.49365,SW-620
758423,-5.95205,T-47D
758423,-5.79365,TK-10
758423,-6.5624,U251
758423,-5.5333,UACC-257
758423,-6.204,UACC-62
758423,-6.13805,UO-31
758612,-5.11345,786-0
758612,-4.6021,A498
758612,-5.2404,A549/ATCC
758612,-6.58375,ACHN
758612,-4.6021,BT-549
758612,-5.31405,CAKI-1
758612,-4.6021,CCRF-CEM
758612,-4.64335,COLO 205
758612,-4.87195,DU-145
758612,-4.6021,EKVX
758612,-4.6021,HCC-2998
758612,-5.8125,HCT-116
758612,-4.60275,HCT-15
758612,-4.6021,HL-60(TB)
758612,-5.45235,HOP-62
758612,-4.6021,HOP-92
758612,-4.6021,HS 578T
758612,-4.6021,HT29
758612,-4.8091,IGROV1
758612,-4.6021,K-562
758612,-4.6021,KM12
758612,-6.09,LOX IMVI
758612,-5.01635,M14
758612,-4.6021,MALME-3M
758612,-4.86465,MCF7
758612,-4.6021,MDA-MB-231/ATCC
758612,-4.6021,MDA-MB-435
758612,-4.97195,MOLT-4
758612,-4.685,NCI-H226
758612,-4.9829,NCI-H23
758612,-4.6021,NCI-H322M
758612,-6.67615,NCI-H460
758612,-5.05,NCI-H522
758612,-4.9491,NCI/ADR-RES
758612,-4.7234,OVCAR-3
758612,-4.6021,OVCAR-4
758612,-4.6021,OVCAR-5
758612,-4.659,OVCAR-8
758612,-4.6021,PC-3
758612,-4.6021,RPMI-8226
758612,-5.29415,RXF 393
758612,-5.03845,SF-268
758612,-5.97085,SF-295
758612,-6.23615,SF-539
758612,-4.6021,SK-MEL-2
758612,-4.6021,SK-MEL-28
758612,-5.2766,SK-MEL-5
758612,-4.6021,SK-OV-3
758612,-5.375,SN12C
758612,-4.8518,SNB-19
758612,-4.9112,SNB-75
758612,-8.1251,SR
758612,-4.6021,SW-620
758612,-4.6073,T-47D
758612,-4.6021,TK-10
758612,-5.0587,U251
758612,-4.6021,UACC-257
758612,-5.07355,UACC-62
758612,-5.0941,UO-31
758645,-4.301,A498
758645,-7.96765,A549/ATCC
758645,-4.301,ACHN
758645,-4.301,BT-549
758645,-4.301,CAKI-1
758645,-7.5546,CCRF-CEM
758645,-8.14815,COLO 205
758645,-7.95145,DU-145
758645,-4.301,EKVX
758645,-7.688,HCC-2998
758645,-8.301,HCT-116
758645,-6.0551,HCT-15
758645,-7.85795,HL-60(TB)
758645,-4.301,HOP-92
758645,-5.876,HS 578T
758645,-8.301,HT29
758645,-4.66275,IGROV1
758645,-8.10155,K-562
758645,-8.1555,KM12
758645,-7.6399,M14
758645,-4.301,MALME-3M
758645,-8.301,MCF7
758645,-4.301,MDA-MB-231/ATCC
758645,-8.301,MDA-MB-435
758645,-6.87705,MOLT-4
758645,-4.301,NCI-H226
758645,-4.301,NCI-H23
758645,-4.301,NCI-H322M
758645,-8.301,NCI-H460
758645,-7.90085,NCI-H522
758645,-5.1774,NCI/ADR-RES
758645,-7.83185,OVCAR-3
758645,-4.301,OVCAR-4
758645,-4.65865,OVCAR-5
758645,-7.6948,OVCAR-8
758645,-5.97135,PC-3
758645,-8.301,RPMI-8226
758645,-7.0793,RXF 393
758645,-4.301,SF-268
758645,-7.32945,SF-295
758645,-7.57555,SF-539
758645,-4.301,SK-MEL-2
758645,-4.32145,SK-MEL-28
758645,-7.776,SK-MEL-5
758645,-7.5678,SK-OV-3
758645,-7.467,SN12C
758645,-5.9399,SNB-19
758645,-7.5864,SNB-75
758645,-8.301,SR
758645,-7.9499,SW-620
758645,-4.301,T-47D
758645,-4.301,TK-10
758645,-7.5758,U251
758645,-4.301,UACC-257
758645,-4.301,UACC-62
758645,-4.301,UO-31
758664,-5.0008,786-0
758664,-5.0738,A498
758664,-5.1663,A549/ATCC
758664,-5.00155,ACHN
758664,-4.9681,BT-549
758664,-4.64935,CAKI-1
758664,-5.1978,CCRF-CEM
758664,-5.02995,COLO 205
758664,-5.0778,DU-145
758664,-5.00105,EKVX
758664,-5.07005,HCC-2998
758664,-5.18625,HCT-116
758664,-5.18845,HCT-15
758664,-4.7179,HL-60(TB)
758664,-5.0605,HOP-62
758664,-4.8689,HOP-92
758664,-4.6025,HS 578T
758664,-5.20035,HT29
758664,-5.93835,IGROV1
758664,-5.06765,K-562
758664,-5.14,KM12
758664,-5.5999,LOX IMVI
758664,-5.00395,M14
758664,-5.0414,MALME-3M
758664,-6.88125,MCF7
758664,-4.969,MDA-MB-231/ATCC
758664,-5.1357,MDA-MB-435
758664,-5.30855,MOLT-4
758664,-5.0812,NCI-H226
758664,-4.9649,NCI-H23
758664,-4.9208,NCI-H322M
758664,-6.78135,NCI-H460
758664,-4.9776,NCI-H522
758664,-4.9381,NCI/ADR-RES
758664,-5.0362,OVCAR-3
758664,-4.958,OVCAR-4
758664,-4.89545,OVCAR-5
758664,-5.14165,OVCAR-8
758664,-5.38775,PC-3
758664,-5.11635,RPMI-8226
758664,-5.09625,RXF 393
758664,-5.02505,SF-268
758664,-8.301,SF-295
758664,-5.0784,SF-539
758664,-4.8537,SK-MEL-2
758664,-5.01935,SK-MEL-28
758664,-5.3752,SK-MEL-5
758664,-5.04695,SK-OV-3
758664,-5.0493,SN12C
758664,-5.0064,SNB-19
758664,-5.06015,SNB-75
758664,-6.6282,SR
758664,-5.09935,SW-620
758664,-5.1036,T-47D
758664,-4.7216,TK-10
758664,-5.2338,U251
758664,-4.89115,UACC-257
758664,-5.15385,UACC-62
758664,-5.2082,UO-31
758667,-7.1261,786-0
758667,-6.0388,A498
758667,-7.23215,A549/ATCC
758667,-7.2835,ACHN
758667,-5.93205,BT-549
758667,-6.23065,CAKI-1
758667,-7.7542,CCRF-CEM
758667,-6.585,COLO 205
758667,-6.95645,DU-145
758667,-4.99705,EKVX
758667,-6.68315,HCC-2998
758667,-6.802,HCT-116
758667,-6.0629,HCT-15
758667,-7.61655,HL-60(TB)
758667,-6.98195,HOP-62
758667,-4.8432,HOP-92
758667,-5.0012,HS 578T
758667,-6.67555,HT29
758667,-5.7403,IGROV1
758667,-6.7854,K-562
758667,-6.7076,KM12
758667,-7.47995,LOX IMVI
758667,-6.7151,M14
758667,-5.88175,MALME-3M
758667,-7.50245,MCF7
758667,-6.01145,MDA-MB-231/ATCC
758667,-6.24605,MDA-MB-435
758667,-8.17305,MOLT-4
758667,-6.9563,NCI-H226
758667,-6.92875,NCI-H23
758667,-5.325,NCI-H322M
758667,-8.301,NCI-H460
758667,-6.64175,NCI-H522
758667,-4.54855,NCI/ADR-RES
758667,-6.12595,OVCAR-3
758667,-5.43365,OVCAR-4
758667,-5.7512,OVCAR-5
758667,-6.6833,OVCAR-8
758667,-5.7104,PC-3
758667,-6.87685,RPMI-8226
758667,-6.1972,RXF 393
758667,-6.64765,SF-268
758667,-7.1734,SF-295
758667,-7.0363,SF-539
758667,-5.6925,SK-MEL-2
758667,-6.34905,SK-MEL-28
758667,-6.96935,SK-MEL-5
758667,-6.36195,SK-OV-3
758667,-7.22745,SN12C
758667,-6.9826,SNB-19
758667,-6.23365,SNB-75
758667,-8.301,SR
758667,-6.92935,SW-620
758667,-6.2637,T-47D
758667,-6.0998,TK-10
758667,-7.2263,U251
758667,-5.67245,UACC-257
758667,-6.6918,UACC-62
758667,-6.0674,UO-31
758671,-5.3117,786-0
758671,-4,A498
758671,-6.1319,A549/ATCC
758671,-5.5393,ACHN
758671,-4,BT-549
758671,-5.1292,CAKI-1
758671,-6.5339,CCRF-CEM
758671,-4,COLO 205
758671,-5.0044,DU-145
758671,-4,EKVX
758671,-4,HCC-2998
758671,-6.0873,HCT-116
758671,-4,HCT-15
758671,-4.1844,HL-60(TB)
758671,-4.7892,HOP-62
758671,-4,HOP-92
758671,-4,HS 578T
758671,-4,HT29
758671,-4.2817,IGROV1
758671,-4,K-562
758671,-4,KM12
758671,-4.7969,LOX IMVI
758671,-5.9675,M14
758671,-4,MALME-3M
758671,-6.0673,MCF7
758671,-4,MDA-MB-231/ATCC
758671,-4,MDA-MB-435
758671,-5.9563,MOLT-4
758671,-4,NCI-H226
758671,-5.1096,NCI-H23
758671,-4,NCI-H322M
758671,-6.2541,NCI-H460
758671,-4,NCI-H522
758671,-4.4972,NCI/ADR-RES
758671,-4,OVCAR-3
758671,-4,OVCAR-4
758671,-4,OVCAR-5
758671,-5.6247,OVCAR-8
758671,-4,PC-3
758671,-4,RPMI-8226
758671,-4,RXF 393
758671,-4.3724,SF-268
758671,-4.3346,SF-295
758671,-4,SF-539
758671,-4,SK-MEL-2
758671,-4,SK-MEL-28
758671,-4.285,SK-MEL-5
758671,-4,SK-OV-3
758671,-5.1807,SN12C
758671,-5.2108,SNB-19
758671,-4,SNB-75
758671,-5.304,SR
758671,-4.8598,SW-620
758671,-4,T-47D
758671,-4,TK-10
758671,-4,U251
758671,-4,UACC-257
758671,-4.6425,UACC-62
758671,-5.1568,UO-31
759155,-7.1008,786-0
759155,-6.74435,A498
759155,-7.25565,A549/ATCC
759155,-7.2556,ACHN
759155,-6.4908,BT-549
759155,-6.14025,CAKI-1
759155,-7.38145,CCRF-CEM
759155,-6.79145,COLO 205
759155,-6.8272,DU-145
759155,-5.96235,EKVX
759155,-6.8493,HCC-2998
759155,-7.32295,HCT-116
759155,-5.8029,HCT-15
759155,-6.4729,HL-60(TB)
759155,-6.93695,HOP-62
759155,-5.56135,HOP-92
759155,-5.49285,HS 578T
759155,-6.833,HT29
759155,-6.50765,IGROV1
759155,-6.8872,K-562
759155,-6.68245,KM12
759155,-7.3566,LOX IMVI
759155,-6.6965,M14
759155,-6.86995,MALME-3M
759155,-7.6495,MCF7
759155,-6.2971,MDA-MB-231/ATCC
759155,-6.758,MDA-MB-435
759155,-7.4181,MOLT-4
759155,-7.0557,NCI-H226
759155,-6.8624,NCI-H23
759155,-5.679,NCI-H322M
759155,-8.1841,NCI-H460
759155,-6.86865,NCI-H522
759155,-4.4102,NCI/ADR-RES
759155,-6.53535,OVCAR-3
759155,-6.3,OVCAR-4
759155,-6.3079,OVCAR-5
759155,-6.9105,OVCAR-8
759155,-6.4839,PC-3
759155,-6.4448,RPMI-8226
759155,-6.6179,RXF 393
759155,-6.68885,SF-268
759155,-6.96485,SF-295
759155,-6.8247,SF-539
759155,-6.6748,SK-MEL-2
759155,-6.80545,SK-MEL-28
759155,-7.1707,SK-MEL-5
759155,-5.75295,SK-OV-3
759155,-7.1728,SN12C
759155,-7.13205,SNB-19
759155,-6.83835,SNB-75
759155,-7.8954,SR
759155,-7.3077,SW-620
759155,-6.56205,T-47D
759155,-5.8782,TK-10
759155,-7.39285,U251
759155,-6.6001,UACC-257
759155,-7.09385,UACC-62
759155,-6.2182,UO-31
759174,-7.24605,786-0
759174,-5.08055,A498
759174,-7.406,A549/ATCC
759174,-5.40905,ACHN
759174,-6.9873,BT-549
759174,-4.526,CAKI-1
759174,-8.301,CCRF-CEM
759174,-8.301,COLO 205
759174,-8.18285,DU-145
759174,-4.301,EKVX
759174,-8.12235,HCC-2998
759174,-8.301,HCT-116
759174,-6.5804,HCT-15
759174,-8.301,HL-60(TB)
759174,-5.35805,HOP-62
759174,-4.301,HOP-92
759174,-4.301,HS 578T
759174,-8.301,HT29
759174,-4.96625,IGROV1
759174,-8.301,K-562
759174,-8.301,KM12
759174,-6.7753,LOX IMVI
759174,-7.64915,M14
759174,-4.3843,MALME-3M
759174,-8.301,MCF7
759174,-6.17865,MDA-MB-231/ATCC
759174,-8.301,MDA-MB-435
759174,-7.4996,MOLT-4
759174,-7.9238,NCI-H226
759174,-6.21345,NCI-H23
759174,-4.301,NCI-H322M
759174,-8.301,NCI-H460
759174,-8.301,NCI-H522
759174,-5.73555,NCI/ADR-RES
759174,-8.301,OVCAR-3
759174,-4.301,OVCAR-4
759174,-4.7986,OVCAR-5
759174,-7.6413,OVCAR-8
759174,-4.301,PC-3
759174,-5.2577,RPMI-8226
759174,-4.301,RXF 393
759174,-5.89295,SF-268
759174,-8.1623,SF-295
759174,-8.301,SF-539
759174,-4.9051,SK-MEL-2
759174,-4.39855,SK-MEL-28
759174,-8.301,SK-MEL-5
759174,-7.52655,SK-OV-3
759174,-7.3736,SN12C
759174,-5.1411,SNB-19
759174,-4.7612,SNB-75
759174,-8.301,SR
759174,-8.301,SW-620
759174,-4.301,T-47D
759174,-4.67135,TK-10
759174,-8.301,U251
759174,-4.301,UACC-257
759174,-5.286,UACC-62
759174,-4.67785,UO-31
759178,-5.02665,786-0
759178,-4,A498
759178,-4.6753,A549/ATCC
759178,-4.16395,ACHN
759178,-4.5648,BT-549
759178,-4.07325,CAKI-1
759178,-6.62685,CCRF-CEM
759178,-5.7059,COLO 205
759178,-5.3571,DU-145
759178,-4,EKVX
759178,-5.4737,HCC-2998
759178,-5.74665,HCT-116
759178,-4.4439,HCT-15
759178,-5.5543,HL-60(TB)
759178,-4.98125,HOP-62
759178,-4,HOP-92
759178,-4,HS 578T
759178,-5.89985,HT29
759178,-4.21825,IGROV1
759178,-6.3651,K-562
759178,-5.5894,KM12
759178,-6.0814,LOX IMVI
759178,-5.33285,M14
759178,-4,MALME-3M
759178,-6.7973,MCF7
759178,-4.4734,MDA-MB-231/ATCC
759178,-6.9645,MDA-MB-435
759178,-4.85745,MOLT-4
759178,-5.1759,NCI-H226
759178,-5.3447,NCI-H23
759178,-4,NCI-H322M
759178,-5.51245,NCI-H460
759178,-5.82155,NCI-H522
759178,-4.1957,NCI/ADR-RES
759178,-6.7108,OVCAR-3
759178,-4.1529,OVCAR-4
759178,-4.13425,OVCAR-5
759178,-5.1181,OVCAR-8
759178,-4.5794,PC-3
759178,-4.68225,RPMI-8226
759178,-5.1617,RXF 393
759178,-4.9467,SF-268
759178,-5.29245,SF-295
759178,-5.39945,SF-539
759178,-4,SK-MEL-2
759178,-4,SK-MEL-28
759178,-6.5702,SK-MEL-5
759178,-4.7026,SK-OV-3
759178,-4.5545,SN12C
759178,-4.5015,SNB-19
759178,-4,SNB-75
759178,-6.84995,SR
759178,-6.62695,SW-620
759178,-4,T-47D
759178,-4,TK-10
759178,-6.0829,U251
759178,-4,UACC-257
759178,-4.75025,UACC-62
759178,-4.0384,UO-31
759195,-6.6204,786-0
759195,-5.8404,A498
759195,-6.55735,A549/ATCC
759195,-6.4065,ACHN
759195,-6.1275,BT-549
759195,-5.23385,CAKI-1
759195,-6.6854,CCRF-CEM
759195,-6.1092,COLO 205
759195,-6.5178,DU-145
759195,-5.3942,EKVX
759195,-6.35235,HCC-2998
759195,-6.76415,HCT-116
759195,-5.2573,HCT-15
759195,-6.1813,HL-60(TB)
759195,-6.3427,HOP-62
759195,-5.03925,HOP-92
759195,-5.2192,HS 578T
759195,-6.30725,HT29
759195,-5.87935,IGROV1
759195,-6.6843,K-562
759195,-6.0064,KM12
759195,-6.84295,LOX IMVI
759195,-6.1349,M14
759195,-6.18595,MALME-3M
759195,-7.3732,MCF7
759195,-5.498,MDA-MB-231/ATCC
759195,-6.1083,MDA-MB-435
759195,-6.9512,MOLT-4
759195,-6.7145,NCI-H226
759195,-6.4365,NCI-H23
759195,-5.3601,NCI-H322M
759195,-7.57205,NCI-H460
759195,-6.4397,NCI-H522
759195,-4.4201,NCI/ADR-RES
759195,-5.7888,OVCAR-3
759195,-5.54695,OVCAR-4
759195,-5.51005,OVCAR-5
759195,-6.25125,OVCAR-8
759195,-5.6832,PC-3
759195,-5.9931,RPMI-8226
759195,-5.9772,RXF 393
759195,-6.21825,SF-268
759195,-6.4399,SF-295
759195,-6.435,SF-539
759195,-6.0101,SK-MEL-2
759195,-6.02465,SK-MEL-28
759195,-6.74495,SK-MEL-5
759195,-5.0765,SK-OV-3
759195,-6.5998,SN12C
759195,-6.51075,SNB-19
759195,-6.16425,SNB-75
759195,-7.497,SR
759195,-6.79105,SW-620
759195,-6.1938,T-47D
759195,-5.5019,TK-10
759195,-6.8434,U251
759195,-5.9357,UACC-257
759195,-6.68625,UACC-62
759195,-5.4576,UO-31
759263,-7.75875,786-0
759263,-6.7412,A498
759263,-6.97175,A549/ATCC
759263,-7.84705,ACHN
759263,-6.7654,BT-549
759263,-7.78655,CAKI-1
759263,-8,CCRF-CEM
759263,-6.00905,COLO 205
759263,-7.6919,DU-145
759263,-5.11135,EKVX
759263,-6.62985,HCC-2998
759263,-7.50435,HCT-116
759263,-6.23845,HCT-15
759263,-7.706,HL-60(TB)
759263,-7.4298,HOP-62
759263,-4,HOP-92
759263,-4,HS 578T
759263,-6.87625,HT29
759263,-6.06395,IGROV1
759263,-7.375,K-562
759263,-6.6069,KM12
759263,-7.9904,LOX IMVI
759263,-7.56105,M14
759263,-5.97505,MALME-3M
759263,-8,MCF7
759263,-4.6697,MDA-MB-231/ATCC
759263,-6.81715,MDA-MB-435
759263,-8,MOLT-4
759263,-7.2034,NCI-H226
759263,-7.1358,NCI-H23
759263,-5.1157,NCI-H322M
759263,-8,NCI-H460
759263,-6.73225,NCI-H522
759263,-6.54155,NCI/ADR-RES
759263,-6.5557,OVCAR-3
759263,-5.2302,OVCAR-4
759263,-6.1543,OVCAR-5
759263,-7.40195,OVCAR-8
759263,-6.00465,PC-3
759263,-6.02545,RPMI-8226
759263,-6.7968,RXF 393
759263,-7.42485,SF-268
759263,-7.8849,SF-295
759263,-7.9071,SF-539
759263,-5.7071,SK-MEL-2
759263,-5.7313,SK-MEL-28
759263,-7.4881,SK-MEL-5
759263,-6.53245,SK-OV-3
759263,-7.875,SN12C
759263,-7.2374,SNB-19
759263,-6.4758,SNB-75
759263,-8,SR
759263,-7.40925,SW-620
759263,-6.5007,T-47D
759263,-5.21065,TK-10
759263,-7.8965,U251
759263,-6.21675,UACC-257
759263,-7.7245,UACC-62
759263,-7.03715,UO-31
759274,-5.9211,786-0
759274,-5.4696,A498
759274,-5.34245,A549/ATCC
759274,-5.3595,ACHN
759274,-5.8764,BT-549
759274,-5.79185,CAKI-1
759274,-6.44,CCRF-CEM
759274,-5.5243,COLO 205
759274,-5.4478,DU-145
759274,-5.2855,EKVX
759274,-5.5171,HCC-2998
759274,-5.6948,HCT-116
759274,-5.7532,HCT-15
759274,-6.0664,HL-60(TB)
759274,-5.67345,HOP-62
759274,-5.2409,HOP-92
759274,-4.11875,HS 578T
759274,-5.85565,HT29
759274,-5.98135,IGROV1
759274,-6.3817,K-562
759274,-5.29505,KM12
759274,-5.9913,LOX IMVI
759274,-5.5246,M14
759274,-5.67035,MALME-3M
759274,-6.2025,MCF7
759274,-5.7347,MDA-MB-231/ATCC
759274,-5.54945,MDA-MB-435
759274,-5.5152,MOLT-4
759274,-5.4308,NCI-H226
759274,-5.6171,NCI-H23
759274,-5.10105,NCI-H322M
759274,-5.57135,NCI-H460
759274,-6.1466,NCI-H522
759274,-5.5047,NCI/ADR-RES
759274,-6.34645,OVCAR-3
759274,-5.149,OVCAR-4
759274,-5.4787,OVCAR-5
759274,-5.509,OVCAR-8
759274,-5.4821,PC-3
759274,-5.90745,RPMI-8226
759274,-5.7269,RXF 393
759274,-5.9559,SF-268
759274,-5.3134,SF-295
759274,-6.06495,SF-539
759274,-5.4599,SK-MEL-2
759274,-5.69285,SK-MEL-28
759274,-6.07065,SK-MEL-5
759274,-5.20035,SK-OV-3
759274,-5.69315,SN12C
759274,-5.49195,SNB-19
759274,-5.41545,SNB-75
759274,-6.3078,SR
759274,-6.10675,SW-620
759274,-5.17805,T-47D
759274,-5.2697,TK-10
759274,-6.3929,U251
759274,-5.5398,UACC-257
759274,-5.88685,UACC-62
759274,-5.5856,UO-31
759850,-4.1505,A498
759850,-8,A549/ATCC
759850,-4.83275,ACHN
759850,-5.06655,CAKI-1
759850,-8,CCRF-CEM
759850,-8,COLO 205
759850,-8.1298,DU-145
759850,-4.1961,EKVX
759850,-8.1248,HCC-2998
759850,-8.1505,HCT-116
759850,-6.54785,HCT-15
759850,-7.82895,HL-60(TB)
759850,-4.1505,HOP-92
759850,-4.4723,HS 578T
759850,-8.1505,HT29
759850,-4.5089,IGROV1
759850,-8.301,K-562
759850,-8.1505,KM12
759850,-5.0338,LOX IMVI
759850,-4.4765,MALME-3M
759850,-8.1505,MCF7
759850,-4.61815,MDA-MB-231/ATCC
759850,-8.1505,MDA-MB-435
759850,-4.813,MOLT-4
759850,-4.1698,NCI-H226
759850,-4.3321,NCI-H23
759850,-4.1505,NCI-H322M
759850,-8.1505,NCI-H460
759850,-6.4533,NCI-H522
759850,-5.6402,NCI/ADR-RES
759850,-8.1505,OVCAR-3
759850,-4.25345,OVCAR-4
759850,-4.6588,OVCAR-5
759850,-4.3983,PC-3
759850,-6.42855,RPMI-8226
759850,-4.5583,SF-268
759850,-7.3909,SF-295
759850,-7.487,SF-539
759850,-4.7756,SK-MEL-2
759850,-4.614,SK-MEL-28
759850,-8.1505,SK-MEL-5
759850,-4.301,SK-OV-3
759850,-4.4478,SN12C
759850,-4.5086,SNB-19
759850,-8.1505,SR
759850,-8,SW-620
759850,-4.1505,T-47D
759850,-4.65495,TK-10
759850,-8.1505,U251
759850,-4.2042,UACC-257
759850,-4.82875,UACC-62
759850,-4.3989,UO-31
759857,-6.6472,786-0
759857,-4,A498
759857,-6.26865,A549/ATCC
759857,-6.2881,ACHN
759857,-5.1601,BT-549
759857,-6.1714,CAKI-1
759857,-7.34645,CCRF-CEM
759857,-4,COLO 205
759857,-6.2543,DU-145
759857,-4,EKVX
759857,-4,HCC-2998
759857,-6.5349,HCT-116
759857,-4.2764,HCT-15
759857,-7.09535,HL-60(TB)
759857,-6.0439,HOP-62
759857,-4,HOP-92
759857,-4,HS 578T
759857,-4,HT29
759857,-4,IGROV1
759857,-4,K-562
759857,-4,KM12
759857,-6.15925,LOX IMVI
759857,-6.70015,M14
759857,-4,MALME-3M
759857,-6.34345,MCF7
759857,-4,MDA-MB-231/ATCC
759857,-4,MDA-MB-435
759857,-7.04755,MOLT-4
759857,-6.0105,NCI-H226
759857,-6.4842,NCI-H23
759857,-4,NCI-H322M
759857,-6.3818,NCI-H460
759857,-4,NCI-H522
759857,-6.48645,NCI/ADR-RES
759857,-4,OVCAR-3
759857,-4,OVCAR-4
759857,-4,OVCAR-5
759857,-7.16795,OVCAR-8
759857,-4,PC-3
